starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 10:21:57 2021	1638161517	42	24	67	21
Mon Nov 29 10:21:54 2021	1638161514	27	39	67	39
Mon Nov 29 10:21:53 2021	1638161513	35	32	67	23
Mon Nov 29 10:21:50 2021	1638161510	40	26	67	25
Mon Nov 29 10:21:53 2021	1638161513	39	28	67	27
Mon Nov 29 10:21:55 2021	1638161515	37	30	67	30
Mon Nov 29 10:21:53 2021	1638161513	39	28	67	28
Mon Nov 29 10:21:55 2021	1638161515	45	21	67	18
Mon Nov 29 10:21:52 2021	1638161512	38	29	67	29
Mon Nov 29 10:21:54 2021	1638161514	40	27	67	27
Mon Nov 29 10:21:53 2021	1638161513	35	31	67	31
Mon Nov 29 10:21:54 2021	1638161514	45	22	67	19
Mon Nov 29 10:21:51 2021	1638161511	35	32	67	32
Mon Nov 29 10:21:51 2021	1638161511	38	29	67	27
Mon Nov 29 10:21:52 2021	1638161512	43	24	67	21
Mon Nov 29 10:21:55 2021	1638161515	45	22	67	10
Mon Nov 29 10:21:52 2021	1638161512	41	26	67	26
Mon Nov 29 10:21:56 2021	1638161516	37	30	67	19
Mon Nov 29 10:21:56 2021	1638161516	38	29	67	29
Mon Nov 29 10:21:53 2021	1638161513	33	34	67	34
Mon Nov 29 10:21:54 2021	1638161514	45	22	67	22
Mon Nov 29 10:21:51 2021	1638161511	37	30	67	27
Mon Nov 29 10:21:54 2021	1638161514	47	20	67	20
Mon Nov 29 10:21:55 2021	1638161515	49	18	67	18
Mon Nov 29 10:21:55 2021	1638161515	48	19	67	19
Mon Nov 29 10:21:55 2021	1638161515	46	21	67	21
Mon Nov 29 10:21:54 2021	1638161514	47	20	67	20
Mon Nov 29 10:21:52 2021	1638161512	37	30	67	30
Mon Nov 29 10:21:53 2021	1638161513	43	24	67	24
Mon Nov 29 10:21:55 2021	1638161515	45	22	67	20
Mon Nov 29 10:21:57 2021	1638161517	65	3	67	3
Mon Nov 29 10:21:54 2021	1638161514	45	22	67	22
Mon Nov 29 10:21:57 2021	1638161517	34	34	68	33
Mon Nov 29 10:21:52 2021	1638161512	37	30	68	30
Mon Nov 29 10:21:50 2021	1638161510	42	25	68	22
Mon Nov 29 10:21:57 2021	1638161517	34	34	68	33
Mon Nov 29 10:21:55 2021	1638161515	39	28	68	28
Mon Nov 29 10:21:51 2021	1638161511	31	37	68	35
Mon Nov 29 10:21:54 2021	1638161514	35	33	68	33
Mon Nov 29 10:21:57 2021	1638161517	47	20	68	20
Mon Nov 29 10:21:56 2021	1638161516	37	31	68	30
Mon Nov 29 10:21:51 2021	1638161511	38	30	68	30
Mon Nov 29 10:21:54 2021	1638161514	38	30	68	30
Mon Nov 29 10:21:50 2021	1638161510	49	19	68	19
Mon Nov 29 10:21:53 2021	1638161513	31	37	68	29
Mon Nov 29 10:21:56 2021	1638161516	41	27	68	27
Mon Nov 29 10:21:57 2021	1638161517	37	31	68	31
Mon Nov 29 10:21:53 2021	1638161513	31	37	68	37
Mon Nov 29 10:21:53 2021	1638161513	40	28	68	28
Mon Nov 29 10:21:56 2021	1638161516	46	23	68	18
Mon Nov 29 10:21:52 2021	1638161512	51	17	68	15
Mon Nov 29 10:21:53 2021	1638161513	45	23	68	22
Mon Nov 29 10:21:51 2021	1638161511	44	25	68	24
Mon Nov 29 10:21:51 2021	1638161511	41	27	68	16
Mon Nov 29 10:21:55 2021	1638161515	37	32	68	32
Mon Nov 29 10:21:54 2021	1638161514	47	22	68	21
Mon Nov 29 10:21:50 2021	1638161510	40	28	68	28
Mon Nov 29 10:21:55 2021	1638161515	48	21	68	21
Mon Nov 29 10:21:50 2021	1638161510	43	26	68	25
Mon Nov 29 10:21:57 2021	1638161517	39	29	68	29
Mon Nov 29 10:21:52 2021	1638161512	54	15	68	11
Mon Nov 29 10:21:53 2021	1638161513	46	23	68	18
Mon Nov 29 10:21:50 2021	1638161510	39	30	68	29
Mon Nov 29 10:21:52 2021	1638161512	50	19	69	18
Mon Nov 29 10:21:53 2021	1638161513	33	35	69	30
Mon Nov 29 10:21:53 2021	1638161513	46	23	69	22
Mon Nov 29 10:21:51 2021	1638161511	43	26	69	26
Mon Nov 29 10:21:55 2021	1638161515	60	9	69	8
Mon Nov 29 10:21:52 2021	1638161512	41	28	69	28
Mon Nov 29 10:21:53 2021	1638161513	51	18	69	17
Mon Nov 29 10:21:52 2021	1638161512	38	31	69	30
Mon Nov 29 10:21:51 2021	1638161511	54	15	69	15
Mon Nov 29 10:21:57 2021	1638161517	34	34	69	34
Mon Nov 29 10:21:52 2021	1638161512	42	27	69	27
Mon Nov 29 10:21:57 2021	1638161517	38	31	69	31
Mon Nov 29 10:21:54 2021	1638161514	33	36	69	27
Mon Nov 29 10:21:56 2021	1638161516	45	23	69	20
Mon Nov 29 10:21:53 2021	1638161513	49	20	69	20
Mon Nov 29 10:21:57 2021	1638161517	39	30	69	30
Mon Nov 29 10:21:50 2021	1638161510	40	29	69	28
Mon Nov 29 10:21:51 2021	1638161511	30	39	69	39
Mon Nov 29 10:21:51 2021	1638161511	46	23	69	20
Mon Nov 29 10:21:55 2021	1638161515	53	16	69	16
Mon Nov 29 10:21:55 2021	1638161515	51	18	69	17
Mon Nov 29 10:21:54 2021	1638161514	37	32	69	32
Mon Nov 29 10:21:53 2021	1638161513	43	26	69	20
Mon Nov 29 10:21:52 2021	1638161512	38	31	69	31
Mon Nov 29 10:21:56 2021	1638161516	34	36	69	36
Mon Nov 29 10:21:52 2021	1638161512	62	8	69	7
Mon Nov 29 10:21:55 2021	1638161515	43	26	69	26
Mon Nov 29 10:21:57 2021	1638161517	47	22	69	22
Mon Nov 29 10:21:57 2021	1638161517	39	30	69	30
Mon Nov 29 10:21:52 2021	1638161512	32	37	69	36
Mon Nov 29 10:21:57 2021	1638161517	34	35	69	35
Mon Nov 29 10:21:52 2021	1638161512	57	12	70	9
Mon Nov 29 10:21:53 2021	1638161513	37	33	70	33
Mon Nov 29 10:21:53 2021	1638161513	43	26	70	20
Mon Nov 29 10:21:52 2021	1638161512	32	37	70	33
Mon Nov 29 10:21:50 2021	1638161510	37	32	70	31
Mon Nov 29 10:21:53 2021	1638161513	42	27	70	27
Mon Nov 29 10:21:54 2021	1638161514	47	23	70	23
Mon Nov 29 10:21:57 2021	1638161517	34	36	70	35
Mon Nov 29 10:21:53 2021	1638161513	51	19	70	18
Mon Nov 29 10:21:52 2021	1638161512	41	29	70	29
Mon Nov 29 10:21:51 2021	1638161511	54	16	70	16
Mon Nov 29 10:21:55 2021	1638161515	37	33	70	28
Mon Nov 29 10:21:53 2021	1638161513	35	35	70	35
Mon Nov 29 10:21:53 2021	1638161513	45	25	70	25
Mon Nov 29 10:21:55 2021	1638161515	42	28	70	27
Mon Nov 29 10:21:53 2021	1638161513	45	25	70	23
Mon Nov 29 10:21:55 2021	1638161515	42	28	70	28
Mon Nov 29 10:21:57 2021	1638161517	33	37	70	37
Mon Nov 29 10:21:57 2021	1638161517	39	31	70	31
Mon Nov 29 10:21:55 2021	1638161515	47	23	70	23
Mon Nov 29 10:21:57 2021	1638161517	33	37	70	36
Mon Nov 29 10:21:55 2021	1638161515	39	31	70	28
Mon Nov 29 10:21:51 2021	1638161511	36	34	70	30
Mon Nov 29 10:21:56 2021	1638161516	44	27	71	26
Mon Nov 29 10:21:53 2021	1638161513	45	26	71	26
Mon Nov 29 10:21:56 2021	1638161516	54	17	71	16
Mon Nov 29 10:21:51 2021	1638161511	37	34	71	34
Mon Nov 29 10:21:54 2021	1638161514	49	22	71	22
Mon Nov 29 10:21:51 2021	1638161511	37	34	71	34
Mon Nov 29 10:21:57 2021	1638161517	42	28	71	28
Mon Nov 29 10:21:52 2021	1638161512	44	27	71	26
Mon Nov 29 10:21:56 2021	1638161516	52	19	71	19
Mon Nov 29 10:21:57 2021	1638161517	40	31	71	30
Mon Nov 29 10:21:51 2021	1638161511	41	30	71	29
Mon Nov 29 10:21:51 2021	1638161511	55	16	71	16
Mon Nov 29 10:21:53 2021	1638161513	41	30	71	30
Mon Nov 29 10:21:51 2021	1638161511	42	29	71	29
Mon Nov 29 10:21:55 2021	1638161515	44	27	71	27
Mon Nov 29 10:21:54 2021	1638161514	51	20	71	19
Mon Nov 29 10:21:56 2021	1638161516	35	36	71	36
Mon Nov 29 10:21:55 2021	1638161515	46	25	71	21
Mon Nov 29 10:21:54 2021	1638161514	48	23	71	23
Mon Nov 29 10:21:53 2021	1638161513	45	26	71	26
Mon Nov 29 10:21:55 2021	1638161515	49	22	71	17
Mon Nov 29 10:21:54 2021	1638161514	31	40	71	40
Mon Nov 29 10:21:53 2021	1638161513	37	34	71	22
Mon Nov 29 10:21:51 2021	1638161511	54	17	71	16
Mon Nov 29 10:21:53 2021	1638161513	45	26	71	25
Mon Nov 29 10:21:53 2021	1638161513	42	30	71	29
Mon Nov 29 10:21:53 2021	1638161513	38	33	71	33
Mon Nov 29 10:21:53 2021	1638161513	37	35	71	25
Mon Nov 29 10:21:54 2021	1638161514	38	33	71	33
Mon Nov 29 10:21:54 2021	1638161514	35	37	71	36
Mon Nov 29 10:21:57 2021	1638161517	43	28	71	28
Mon Nov 29 10:21:50 2021	1638161510	40	31	71	30
Mon Nov 29 10:21:52 2021	1638161512	56	15	72	15
Mon Nov 29 10:21:54 2021	1638161514	43	29	72	29
Mon Nov 29 10:21:53 2021	1638161513	37	35	72	35
Mon Nov 29 10:21:53 2021	1638161513	35	37	72	37
Mon Nov 29 10:21:55 2021	1638161515	50	22	72	19
Mon Nov 29 10:21:52 2021	1638161512	47	25	72	19
Mon Nov 29 10:21:55 2021	1638161515	33	39	72	39
Mon Nov 29 10:21:53 2021	1638161513	35	37	72	36
Mon Nov 29 10:21:54 2021	1638161514	45	27	72	27
Mon Nov 29 10:21:55 2021	1638161515	33	39	72	14
Mon Nov 29 10:21:50 2021	1638161510	52	20	72	19
Mon Nov 29 10:21:52 2021	1638161512	41	31	72	31
Mon Nov 29 10:21:53 2021	1638161513	31	41	72	33
Mon Nov 29 10:21:53 2021	1638161513	35	37	72	31
Mon Nov 29 10:21:53 2021	1638161513	37	35	72	35
Mon Nov 29 10:21:52 2021	1638161512	44	28	72	28
Mon Nov 29 10:21:50 2021	1638161510	42	30	72	29
Mon Nov 29 10:21:50 2021	1638161510	44	28	72	26
Mon Nov 29 10:21:56 2021	1638161516	44	28	72	28
Mon Nov 29 10:21:57 2021	1638161517	49	23	72	23
Mon Nov 29 10:21:55 2021	1638161515	40	32	72	32
Mon Nov 29 10:21:57 2021	1638161517	44	28	72	28
Mon Nov 29 10:21:55 2021	1638161515	43	30	72	30
Mon Nov 29 10:21:50 2021	1638161510	49	23	73	21
Mon Nov 29 10:21:52 2021	1638161512	46	26	73	21
Mon Nov 29 10:21:52 2021	1638161512	57	16	73	10
Mon Nov 29 10:21:51 2021	1638161511	53	20	73	19
Mon Nov 29 10:21:54 2021	1638161514	45	28	73	22
Mon Nov 29 10:21:57 2021	1638161517	42	31	73	30
Mon Nov 29 10:21:52 2021	1638161512	42	31	73	30
Mon Nov 29 10:21:55 2021	1638161515	53	20	73	20
Mon Nov 29 10:21:57 2021	1638161517	54	18	73	17
Mon Nov 29 10:21:54 2021	1638161514	44	29	73	29
Mon Nov 29 10:21:52 2021	1638161512	42	31	73	31
Mon Nov 29 10:21:54 2021	1638161514	52	21	73	20
Mon Nov 29 10:21:55 2021	1638161515	53	20	73	17
Mon Nov 29 10:21:54 2021	1638161514	47	26	73	26
Mon Nov 29 10:21:54 2021	1638161514	52	21	73	20
Mon Nov 29 10:21:51 2021	1638161511	42	32	73	28
Mon Nov 29 10:21:51 2021	1638161511	42	32	73	28
Mon Nov 29 10:21:55 2021	1638161515	43	30	73	30
Mon Nov 29 10:21:52 2021	1638161512	51	22	73	22
Mon Nov 29 10:21:55 2021	1638161515	52	21	73	20
Mon Nov 29 10:21:56 2021	1638161516	35	39	73	39
Mon Nov 29 10:21:56 2021	1638161516	45	28	73	20
Mon Nov 29 10:21:55 2021	1638161515	44	29	73	29
Mon Nov 29 10:21:51 2021	1638161511	51	23	73	20
Mon Nov 29 10:21:51 2021	1638161511	46	27	73	24
Mon Nov 29 10:21:54 2021	1638161514	50	24	74	24
Mon Nov 29 10:21:50 2021	1638161510	42	32	74	32
Mon Nov 29 10:21:51 2021	1638161511	37	37	74	34
Mon Nov 29 10:21:55 2021	1638161515	41	32	74	32
Mon Nov 29 10:21:52 2021	1638161512	34	39	74	36
Mon Nov 29 10:21:54 2021	1638161514	37	37	74	37
Mon Nov 29 10:21:52 2021	1638161512	36	38	74	38
Mon Nov 29 10:21:55 2021	1638161515	38	36	74	36
Mon Nov 29 10:21:55 2021	1638161515	42	32	74	32
Mon Nov 29 10:21:55 2021	1638161515	45	29	74	28
Mon Nov 29 10:21:52 2021	1638161512	52	22	74	22
Mon Nov 29 10:21:54 2021	1638161514	45	29	74	29
Mon Nov 29 10:21:51 2021	1638161511	42	32	74	32
Mon Nov 29 10:21:52 2021	1638161512	45	29	74	29
Mon Nov 29 10:21:50 2021	1638161510	49	25	74	24
Mon Nov 29 10:21:51 2021	1638161511	41	33	74	33
Mon Nov 29 10:21:57 2021	1638161517	46	28	74	24
Mon Nov 29 10:21:52 2021	1638161512	46	28	74	28
Mon Nov 29 10:21:55 2021	1638161515	45	30	74	30
Mon Nov 29 10:21:53 2021	1638161513	40	34	74	34
Mon Nov 29 10:21:56 2021	1638161516	53	21	74	19
Mon Nov 29 10:21:57 2021	1638161517	51	24	74	23
Mon Nov 29 10:21:57 2021	1638161517	43	31	74	31
Mon Nov 29 10:21:56 2021	1638161516	56	19	74	19
Mon Nov 29 10:21:56 2021	1638161516	46	28	74	28
Mon Nov 29 10:21:55 2021	1638161515	47	28	75	27
Mon Nov 29 10:21:54 2021	1638161514	38	37	75	37
Mon Nov 29 10:21:57 2021	1638161517	38	37	75	37
Mon Nov 29 10:21:52 2021	1638161512	46	29	75	29
Mon Nov 29 10:21:52 2021	1638161512	47	28	75	27
Mon Nov 29 10:21:55 2021	1638161515	43	32	75	32
Mon Nov 29 10:21:54 2021	1638161514	55	20	75	20
Mon Nov 29 10:21:50 2021	1638161510	43	32	75	27
Mon Nov 29 10:21:52 2021	1638161512	45	30	75	29
Mon Nov 29 10:21:57 2021	1638161517	19	56	75	56
Mon Nov 29 10:21:50 2021	1638161510	55	20	75	19
Mon Nov 29 10:21:53 2021	1638161513	53	22	75	22
Mon Nov 29 10:21:56 2021	1638161516	51	24	75	24
Mon Nov 29 10:21:55 2021	1638161515	75	1	76	1
Mon Nov 29 10:21:55 2021	1638161515	43	32	76	32
Mon Nov 29 10:21:53 2021	1638161513	55	20	76	17
Mon Nov 29 10:21:53 2021	1638161513	49	26	76	26
Mon Nov 29 10:21:55 2021	1638161515	45	30	76	29
Mon Nov 29 10:21:52 2021	1638161512	34	41	76	41
Mon Nov 29 10:21:55 2021	1638161515	43	32	76	32
Mon Nov 29 10:21:55 2021	1638161515	46	29	76	29
Mon Nov 29 10:21:52 2021	1638161512	57	18	76	18
Mon Nov 29 10:21:55 2021	1638161515	44	32	76	32
Mon Nov 29 10:21:51 2021	1638161511	44	32	76	32
Mon Nov 29 10:21:55 2021	1638161515	44	32	76	32
Mon Nov 29 10:21:52 2021	1638161512	32	44	76	44
Mon Nov 29 10:21:52 2021	1638161512	48	28	76	28
Mon Nov 29 10:21:53 2021	1638161513	56	20	76	20
Mon Nov 29 10:21:56 2021	1638161516	47	29	76	29
